    4.10000000000000       0.562673494984934E-04  -0.120788178621195E-04  -0.678086769861373E-04   0.168350864294928E-04   0.658730016592306E-04  -0.234153620141530E-04  -0.512365249987077E-04   0.341401085423027E-04   0.273172970259017E-04  -0.388807008419448E-04  -0.335805233796041E-06   0.291915283526420E-04  -0.166514658089172E-04  -0.132105762428337E-04   0.231947686045307E-04  -0.509591105141262E-05  -0.187471210348833E-04   0.230733703475206E-04  -0.112911325697669E-05  -0.294943952704765E-04
    4.16250000000000       0.604115480914881E-04  -0.127697332569862E-04  -0.723571518980617E-04   0.179819214419281E-04   0.697172659890750E-04  -0.250060183709374E-04  -0.538102921876023E-04   0.361553446895654E-04   0.283855188065632E-04  -0.408473645240456E-04  -0.559324977741077E-07   0.304543517904368E-04  -0.176146033010888E-04  -0.135910020580293E-04   0.242509093610554E-04  -0.551981339675621E-05  -0.194358379533168E-04   0.241452654242369E-04  -0.134487905403492E-05  -0.307660918141346E-04
    4.22500000000000       0.612853023856949E-04  -0.127575377626235E-04  -0.729638054357817E-04   0.181448860891021E-04   0.697332377450709E-04  -0.252293955612679E-04  -0.534077395284936E-04   0.361822995288471E-04   0.278680289050389E-04  -0.405530902095823E-04   0.242723746135002E-06   0.300199761946487E-04  -0.176091849190248E-04  -0.132044595272452E-04   0.239597076275225E-04  -0.564655660936169E-05  -0.190388553891831E-04   0.238812751008519E-04  -0.149659601415533E-05  -0.303339535523608E-04
    4.28750000000000       0.583313950572447E-04  -0.119629278858463E-04  -0.690568789604627E-04   0.171739049156263E-04   0.654924305148598E-04  -0.238801340370942E-04  -0.497886700157654E-04   0.339918486644266E-04   0.257050288823513E-04  -0.378108532084604E-04   0.493993657668358E-06   0.277966725502187E-04  -0.165279879467864E-04  -0.120515585243484E-04   0.222350521718985E-04  -0.541516757249343E-05  -0.175205374164884E-04   0.221879046199169E-04  -0.154538964349114E-05  -0.280972767126597E-04
    4.35000000000000       0.511816391862627E-04  -0.103502920645297E-04  -0.602999555693501E-04   0.149785732170193E-04   0.568037368955646E-04  -0.208358614980006E-04  -0.429037022479326E-04   0.294790229580357E-04   0.219428581032704E-04  -0.325789159207878E-04   0.625854948298122E-06   0.238051201004873E-04  -0.143241088525252E-04  -0.101863007494162E-04   0.190785658163000E-04  -0.478139026111472E-05  -0.149172022627799E-04   0.190565358590585E-04  -0.145373259974557E-05  -0.240636348252312E-04
    4.41250000000000       0.397306017092189E-04  -0.793872256756266E-05  -0.466685546892466E-04   0.115483967918120E-04   0.437722870501563E-04  -0.160847844526845E-04  -0.329286029760184E-04   0.226943830307593E-04   0.167439300328228E-04  -0.249874123352996E-04   0.568484832845487E-06   0.181923926244767E-04  -0.110256861259118E-04  -0.771720459280953E-05   0.145923497065080E-04  -0.372571425851578E-05  -0.113431987199731E-04   0.145770228324199E-04  -0.119015801827925E-05  -0.183638586593685E-04
    4.47500000000000       0.242009256470408E-04  -0.481014180666183E-05  -0.285142628008253E-04   0.696947544275610E-05   0.268433365262543E-04  -0.974835713900594E-05  -0.202849022201157E-04   0.138671792017628E-04   0.103878448090159E-04  -0.153542612848276E-04   0.263978926717675E-06   0.112368070664083E-04  -0.674681180548441E-05  -0.480331998681429E-05   0.898507275464340E-05  -0.226102057720293E-05  -0.699105302767000E-05   0.894545643729399E-05  -0.734672925158101E-06  -0.112594331161099E-04
    4.53750000000000       0.518915342486957E-05  -0.111263024524720E-05  -0.660474265478727E-05   0.143412937089053E-05   0.682196547493603E-05  -0.209437943346955E-05  -0.564116274226127E-05   0.341508303807716E-05   0.326176141974935E-05  -0.418586841581082E-05  -0.323239409207077E-06   0.334098311001124E-05  -0.169239630854237E-05  -0.164452982724407E-05   0.256926939545746E-05  -0.438864189713198E-06  -0.212450687957737E-05   0.246414845603086E-05  -0.844566635022558E-07  -0.314018545276903E-05
    4.60000000000000      -0.163214014872969E-04   0.294320238651991E-05   0.178739253434608E-04  -0.476072241739199E-05  -0.151413454154519E-04   0.646495943457430E-05   0.101104804881657E-04  -0.806520231775877E-05  -0.416121232513002E-05   0.784180943337128E-05  -0.119681268749946E-05  -0.498906356184231E-05   0.384535553100684E-05   0.153396514875828E-05  -0.425198238529002E-05   0.164677324946057E-05   0.293627786977783E-05  -0.446783985191095E-05   0.740737495270844E-06   0.548940477418194E-05
    4.66250000000000      -0.389961608661418E-04   0.709711619918609E-05   0.433674524215489E-04  -0.112311922944707E-04  -0.376092886429932E-04   0.153962126415530E-04   0.259071106654703E-04  -0.198322841598496E-04  -0.113558671356717E-04   0.199257315876061E-04  -0.232167745818483E-05  -0.131801662210852E-04   0.950112461604702E-05   0.450243346597884E-05  -0.110102702636433E-04   0.385955264808683E-05   0.783743530613926E-05  -0.113748012934456E-04   0.169421320016954E-05   0.140362269382294E-04
